CustomerID,Recency,Frequency,Monetary,AvgBasketValue,CategoryDiversity,TotalItems,Cluster,SegmentName,IsOutlier
12844,29,2,325.96000000000004,162.98,47,125,0,Recent / Promising,False
12845,267,4,354.09,88.5225,26,204,1,At risk / Lapsed,False
12847,22,1,871.54,871.5399999999998,72,909,0,Recent / Promising,False
12849,31,2,1033.25,516.625,46,605,2,Loyal / Core,False
12851,97,1,135.18,135.18,43,109,1,At risk / Lapsed,False
12852,295,1,311.55,311.55,17,149,1,At risk / Lapsed,False
12853,135,6,1957.1000000000001,326.1833333333334,66,800,2,Loyal / Core,False
12854,79,3,1324.5,441.50000000000006,95,627,2,Loyal / Core,False
12855,373,1,38.1,38.1,3,30,1,At risk / Lapsed,True
12856,8,6,2179.93,363.32166666666666,155,1079,3,Champions / VIP,False
12857,211,2,1106.4,553.2,37,343,1,At risk / Lapsed,False
12863,52,1,521.2,521.2,5,188,1,At risk / Lapsed,False
12864,138,1,147.12,147.12,3,216,1,At risk / Lapsed,False
12865,26,2,1568.23,784.115,86,925,2,Loyal / Core,False
12866,283,1,499.12,499.12,25,167,1,At risk / Lapsed,False
12867,26,7,4036.82,576.6885714285714,240,4298,3,Champions / VIP,False
12868,186,6,1607.0600000000002,267.84333333333336,72,928,2,Loyal / Core,False
12871,84,2,380.64,190.32000000000002,8,200,1,At risk / Lapsed,False
12872,327,2,599.97,299.98500000000007,58,319,1,At risk / Lapsed,False
12873,282,1,374.0,374.0,4,128,1,At risk / Lapsed,False
12875,143,2,343.2300000000001,171.61500000000004,1,2019,1,At risk / Lapsed,False
12876,58,2,2053.02,1026.51,66,1930,2,Loyal / Core,False
12877,4,12,1535.77,127.98083333333335,100,1178,3,Champions / VIP,False
12878,236,2,854.99,427.495,38,547,1,At risk / Lapsed,False
12879,45,3,573.22,191.07333333333335,7,370,2,Loyal / Core,False
12881,276,1,298.0,298.0,7,21,1,At risk / Lapsed,False
12882,9,2,1463.04,731.5199999999999,12,246,0,Recent / Promising,False
12883,25,4,703.47,175.8675,39,196,2,Loyal / Core,False
12884,88,1,309.05,309.05000000000007,7,43,1,At risk / Lapsed,False
12885,63,3,1175.22,391.73999999999995,66,655,2,Loyal / Core,False
12886,68,2,1378.4,689.1999999999999,75,770,2,Loyal / Core,False
12888,214,2,354.12,177.06,4,76,1,At risk / Lapsed,False
12890,24,1,380.46999999999997,380.47,78,259,0,Recent / Promising,False
12891,186,3,331.0,110.33333333333333,2,950,1,At risk / Lapsed,False
12893,31,1,188.14,188.14000000000001,27,96,0,Recent / Promising,False
12895,42,2,372.8,186.4,22,210,0,Recent / Promising,False
12897,205,2,216.5,108.25,3,110,1,At risk / Lapsed,False
12901,9,28,17654.54,630.5192857142856,30,23075,3,Champions / VIP,True
12902,265,1,138.68,138.67999999999998,10,66,1,At risk / Lapsed,False
12904,18,2,509.58,254.79,59,302,0,Recent / Promising,False
12906,12,5,2919.81,583.962,55,1749,3,Champions / VIP,False
12908,176,2,750.0,375.0,1,1200,1,At risk / Lapsed,False
12909,40,5,2178.67,435.73400000000004,78,1280,2,Loyal / Core,False
12910,23,8,3075.04,384.38000000000005,48,1692,3,Champions / VIP,False
12912,3,5,1662.3,332.46,17,670,3,Champions / VIP,False
12913,5,5,2483.63,496.72599999999994,37,1419,3,Champions / VIP,False
12915,149,2,363.65,181.825,19,93,1,At risk / Lapsed,False
12916,139,4,3006.15,751.5374999999999,53,1119,2,Loyal / Core,False
12917,128,1,594.0,594.0,2,120,1,At risk / Lapsed,False
12919,8,6,1335.19,222.53166666666667,34,673,3,Champions / VIP,False
12920,17,1,164.23,164.23000000000002,27,129,0,Recent / Promising,False
12921,9,37,16587.09,448.29972972972973,233,9526,3,Champions / VIP,True
12922,161,1,405.38,405.38,28,370,1,At risk / Lapsed,False
12923,64,1,175.72,175.71999999999997,27,68,1,At risk / Lapsed,False
12924,88,4,925.75,231.43750000000003,21,480,2,Loyal / Core,False
12925,5,2,694.05,347.025,42,541,0,Recent / Promising,False
12928,35,5,2062.7000000000003,412.53999999999996,59,1472,2,Loyal / Core,False
12929,312,1,117.85,117.85,8,37,1,At risk / Lapsed,False
12930,78,2,415.8,207.9,20,252,1,At risk / Lapsed,False
12931,22,15,42055.96,2803.730666666667,28,28004,3,Champions / VIP,True
12933,24,3,607.53,202.51,102,499,0,Recent / Promising,False
12935,2,7,2160.7,308.6714285714285,80,1853,3,Champions / VIP,False
12936,17,4,1063.9,265.97499999999997,56,559,2,Loyal / Core,False
12937,15,4,1504.27,376.06750000000005,81,1007,2,Loyal / Core,False
12938,26,1,114.14,114.13999999999999,9,140,0,Recent / Promising,False
12939,64,8,11581.8,1447.7250000000001,21,4876,3,Champions / VIP,False
12940,55,2,913.54,456.77,87,411,2,Loyal / Core,False
12942,131,3,683.9,227.9666666666667,68,203,2,Loyal / Core,False
12944,36,2,604.51,302.25499999999994,29,289,0,Recent / Promising,False
12945,288,1,462.95,462.95000000000005,23,165,1,At risk / Lapsed,False
12947,144,6,1603.99,267.33166666666665,83,1165,2,Loyal / Core,False
12948,16,7,2064.95,294.99285714285713,82,1080,3,Champions / VIP,False
12949,31,8,4167.22,520.9025,166,2381,3,Champions / VIP,False
12950,2,3,1843.0,614.3333333333334,13,1380,0,Recent / Promising,False
12951,9,6,1064.07,177.345,53,503,2,Loyal / Core,False
12952,6,4,1387.79,346.9475,64,653,0,Recent / Promising,False
12953,10,1,329.85,329.85,17,84,0,Recent / Promising,False
12955,1,11,4757.16,432.469090909091,81,3664,3,Champions / VIP,False
12956,306,1,108.07,108.07,19,34,1,At risk / Lapsed,False
12957,10,8,4017.54,502.1925,208,2549,3,Champions / VIP,False
12962,7,2,266.39,133.195,15,129,0,Recent / Promising,False
12963,8,8,1856.63,232.07875,75,881,3,Champions / VIP,False
12965,89,1,771.91,771.91,108,283,1,At risk / Lapsed,False
12966,10,1,160.18,160.18,10,75,0,Recent / Promising,False
12967,358,2,1660.9,830.45,19,438,2,Loyal / Core,False
12968,112,1,135.95,135.95,5,73,1,At risk / Lapsed,False
12970,7,4,452.24,113.06000000000002,116,310,0,Recent / Promising,False
12971,4,86,11189.91,130.11523255813952,94,9289,3,Champions / VIP,True
12974,198,1,144.8,144.8,8,24,1,At risk / Lapsed,False
12976,212,1,738.6,738.6,22,561,1,At risk / Lapsed,False
12977,156,1,39.239999999999995,39.24,9,12,1,At risk / Lapsed,False
12980,158,9,7374.900000000001,819.4333333333333,6,886,2,Loyal / Core,False
12981,30,2,372.21999999999997,186.10999999999996,12,242,0,Recent / Promising,False
12982,243,1,390.54,390.53999999999996,28,288,1,At risk / Lapsed,False
12984,19,1,97.5,97.5,4,26,0,Recent / Promising,False
12985,1,2,1239.38,619.6899999999999,73,1533,0,Recent / Promising,False
12987,74,2,558.7,279.35,27,219,1,At risk / Lapsed,False
12988,292,1,535.32,535.3200000000002,75,136,1,At risk / Lapsed,False
12989,3,15,6924.110000000001,461.6073333333334,41,2943,3,Champions / VIP,False
12990,31,3,409.5,136.50000000000003,8,200,0,Recent / Promising,False
12991,23,2,503.76,251.88000000000002,31,405,0,Recent / Promising,False
12993,23,4,414.76,103.68999999999998,26,240,0,Recent / Promising,False
12994,4,3,974.4200000000001,324.8066666666667,52,459,0,Recent / Promising,False
12995,85,1,211.32,211.32,3,108,1,At risk / Lapsed,False
12997,22,4,1226.89,306.7225,45,664,2,Loyal / Core,False
12999,196,3,455.88,151.96,25,342,1,At risk / Lapsed,False
13000,107,3,534.85,178.2833333333334,30,379,2,Loyal / Core,False
13001,4,13,9818.82,755.2938461538462,166,5505,3,Champions / VIP,False
13002,318,1,120.94999999999999,120.94999999999999,7,73,1,At risk / Lapsed,False
13003,106,3,149.05,49.68333333333334,4,103,1,At risk / Lapsed,False
13004,12,18,5655.91,314.21722222222223,277,4822,3,Champions / VIP,False
13005,174,2,513.7,256.84999999999997,21,172,1,At risk / Lapsed,False
13006,56,1,81.57,81.57,4,55,1,At risk / Lapsed,False
13008,323,1,229.46999999999997,229.47000000000003,14,175,1,At risk / Lapsed,False
13011,372,1,50.550000000000004,50.550000000000004,3,13,1,At risk / Lapsed,False
13012,9,8,1661.8400000000001,207.73000000000002,67,824,3,Champions / VIP,False
13013,1,13,4810.9400000000005,370.0723076923077,155,2224,3,Champions / VIP,False
13014,11,10,3466.2799999999997,346.628,67,905,3,Champions / VIP,False
13015,53,5,3346.28,669.256,156,1617,2,Loyal / Core,False
13016,73,3,789.89,263.2966666666666,39,527,2,Loyal / Core,False
13017,7,1,204.0,204.0,1,48,0,Recent / Promising,False
13018,16,28,7277.7,259.91785714285714,313,5435,3,Champions / VIP,True
13021,4,9,2616.38,290.7088888888889,101,1352,3,Champions / VIP,False
13023,64,2,599.9,299.95,35,280,1,At risk / Lapsed,False
13026,1,5,975.36,195.072,32,1620,3,Champions / VIP,False
13027,114,6,6912.0,1152.0,6,17280,2,Loyal / Core,False
13028,23,2,661.3199999999999,330.6600000000001,40,798,0,Recent / Promising,False
13029,31,3,1247.5,415.8333333333333,8,134,2,Loyal / Core,False
13030,11,2,799.48,399.74000000000007,76,394,0,Recent / Promising,False
13032,52,2,1010.18,505.0900000000001,55,375,2,Loyal / Core,False
13033,357,1,190.55,190.54999999999998,11,83,1,At risk / Lapsed,False
13034,55,2,642.77,321.38500000000005,37,369,2,Loyal / Core,False
13035,74,2,921.88,460.94,23,644,2,Loyal / Core,False
13037,138,3,881.07,293.69,44,431,2,Loyal / Core,False
13038,80,3,908.46,302.82,24,360,2,Loyal / Core,False
13040,9,2,676.99,338.495,38,355,0,Recent / Promising,False
13043,273,1,516.42,516.4200000000001,13,254,1,At risk / Lapsed,False
13044,291,1,560.47,560.47,33,429,1,At risk / Lapsed,False
13045,99,1,305.28000000000003,305.28,18,221,1,At risk / Lapsed,False
13046,31,2,629.31,314.655,33,264,0,Recent / Promising,False
13047,57,9,3232.59,359.1766666666667,105,1390,2,Loyal / Core,False
13048,14,4,1835.91,458.97749999999996,77,1238,2,Loyal / Core,False
13049,64,2,656.6800000000001,328.3400000000001,14,268,2,Loyal / Core,False
13050,15,17,5833.11,343.1241176470588,245,3747,3,Champions / VIP,False
13052,212,1,348.15000000000003,348.15000000000003,18,222,1,At risk / Lapsed,False
13055,78,3,1214.41,404.80333333333334,74,894,2,Loyal / Core,False
13058,25,3,271.40000000000003,90.46666666666665,5,52,0,Recent / Promising,False
13059,250,1,183.4,183.4,8,35,1,At risk / Lapsed,False
13060,254,1,307.53,307.53000000000003,15,123,1,At risk / Lapsed,False
13061,72,1,248.61,248.61,10,107,1,At risk / Lapsed,False
13062,191,1,346.98,346.98,11,343,1,At risk / Lapsed,False
13064,13,4,1119.49,279.87250000000006,51,516,2,Loyal / Core,False
13065,373,1,205.86,205.85999999999999,14,74,1,At risk / Lapsed,False
13066,24,2,470.8,235.39999999999998,48,322,0,Recent / Promising,False
13067,82,1,115.46000000000001,115.46000000000001,14,32,1,At risk / Lapsed,False
13068,10,2,344.0,172.0,1,200,0,Recent / Promising,False
13069,1,24,4436.12,184.83833333333334,281,5885,3,Champions / VIP,True
13070,192,1,228.8,228.8,9,110,1,At risk / Lapsed,False
13072,267,1,177.15,177.14999999999998,7,69,1,At risk / Lapsed,False
13075,130,1,919.61,919.6100000000001,22,485,1,At risk / Lapsed,False
13077,1,4,729.27,182.31750000000002,99,863,0,Recent / Promising,False
13078,3,26,12627.94,485.68999999999994,95,5630,3,Champions / VIP,True
13079,4,5,220.10000000000002,44.019999999999996,2,62,0,Recent / Promising,False
13080,179,1,58.08,58.08,6,120,1,At risk / Lapsed,False
13081,12,11,28337.38,2576.1254545454544,503,19068,3,Champions / VIP,True
13082,126,9,3613.63,401.5144444444444,63,4324,2,Loyal / Core,False
13083,4,2,303.75,151.875,15,187,0,Recent / Promising,False
13085,158,2,416.08000000000004,208.04000000000002,17,216,1,At risk / Lapsed,False
13089,3,97,58825.83,606.4518556701031,636,31070,3,Champions / VIP,True
13090,9,13,8895.82,684.2938461538462,97,2262,3,Champions / VIP,False
13091,28,1,345.82,345.82000000000005,21,466,0,Recent / Promising,False
13092,71,5,477.83,95.566,19,279,2,Loyal / Core,False
13093,276,8,7832.47,979.0587500000001,97,3961,2,Loyal / Core,True
13094,21,12,1927.3200000000002,160.61,4,1716,3,Champions / VIP,False
13095,71,1,74.39999999999999,74.4,6,144,1,At risk / Lapsed,False
13097,33,10,6010.42,601.0419999999999,214,2363,3,Champions / VIP,False
13098,1,28,28882.44,1031.5157142857142,156,15968,3,Champions / VIP,True
13099,99,1,207.35999999999999,207.35999999999999,1,288,1,At risk / Lapsed,False
13101,234,1,101.19,101.19,8,113,1,At risk / Lapsed,False
13102,1,24,6424.09,267.67041666666665,140,4204,3,Champions / VIP,True
13103,40,1,243.94,243.94,8,82,1,At risk / Lapsed,False
13104,3,6,1098.48,183.08,14,504,3,Champions / VIP,False
13106,133,1,76.5,76.5,1,18,1,At risk / Lapsed,False
13107,44,4,1531.6200000000001,382.9050000000001,54,1293,2,Loyal / Core,False
13108,373,1,350.06,350.05999999999995,10,298,1,At risk / Lapsed,False
13109,60,2,786.54,393.27,41,520,2,Loyal / Core,False
13110,31,7,1488.67,212.66714285714286,109,388,2,Loyal / Core,False
13113,1,24,12245.960000000001,510.2483333333333,95,3045,3,Champions / VIP,True
13115,12,4,2294.78,573.6949999999999,88,1567,2,Loyal / Core,False
13116,138,1,501.14,501.14,30,291,1,At risk / Lapsed,False
13117,22,8,984.91,123.11375000000001,66,945,2,Loyal / Core,False
13118,20,5,1197.81,239.56199999999998,68,410,2,Loyal / Core,False
13120,239,1,30.599999999999998,30.599999999999998,1,12,1,At risk / Lapsed,False
13121,269,1,283.73,283.72999999999996,50,252,1,At risk / Lapsed,False
13122,94,2,922.39,461.195,54,585,2,Loyal / Core,False
13124,90,3,3866.33,1288.7766666666666,185,2147,2,Loyal / Core,False
13126,5,8,2099.64,262.455,124,2143,3,Champions / VIP,False
13127,78,1,259.17,259.16999999999996,15,127,1,At risk / Lapsed,False
13130,94,1,64.0,64.0,2,32,1,At risk / Lapsed,False
13131,23,3,1073.3,357.7666666666666,30,447,2,Loyal / Core,False
13132,262,1,77.3,77.3,3,20,1,At risk / Lapsed,False
13133,274,2,109.8,54.900000000000006,7,32,1,At risk / Lapsed,False
13134,86,4,1793.58,448.39500000000004,94,1059,2,Loyal / Core,False
13135,197,1,3096.0,3096.0,1,4300,2,Loyal / Core,False
13136,56,5,2607.61,521.5219999999999,94,1328,2,Loyal / Core,False
13137,11,8,3650.41,456.30125,345,2226,3,Champions / VIP,False
13138,22,6,962.39,160.39833333333334,31,473,2,Loyal / Core,False
13139,16,7,5064.94,723.5628571428572,132,2425,3,Champions / VIP,False
13140,108,3,423.72,141.24,40,186,1,At risk / Lapsed,False
13141,85,5,2388.75,477.75,113,1548,2,Loyal / Core,False
13142,19,1,307.09,307.0899999999999,23,258,0,Recent / Promising,False
13144,333,1,110.95,110.94999999999999,3,21,1,At risk / Lapsed,False
13145,40,4,618.52,154.63,5,145,2,Loyal / Core,False
13146,26,1,228.91,228.91,16,154,0,Recent / Promising,False
13147,10,4,712.8000000000001,178.20000000000002,1,144,0,Recent / Promising,False
13148,29,12,3707.12,308.9266666666667,231,1975,3,Champions / VIP,False
13149,14,4,1676.06,419.01500000000004,76,1280,2,Loyal / Core,False
13151,296,1,1257.8700000000001,1257.8700000000003,73,363,1,At risk / Lapsed,False
13153,6,1,486.22,486.22,15,418,0,Recent / Promising,False
13155,33,4,971.76,242.94000000000005,67,497,2,Loyal / Core,False
13157,49,4,1741.22,435.30499999999995,69,1439,2,Loyal / Core,False
13158,95,4,1201.06,300.265,59,784,2,Loyal / Core,False
13159,9,4,1437.85,359.4625,114,1059,2,Loyal / Core,False
13160,22,1,91.8,91.8,4,56,0,Recent / Promising,False
13161,313,1,112.75,112.75,8,29,1,At risk / Lapsed,False
13162,122,4,1688.29,422.07249999999993,74,1713,2,Loyal / Core,False
13165,46,2,1021.48,510.74,40,1376,2,Loyal / Core,False
13166,283,1,417.2,417.20000000000005,39,216,1,At risk / Lapsed,False
13167,19,4,779.33,194.83249999999998,50,773,2,Loyal / Core,False
13168,36,4,1319.19,329.7975,102,682,2,Loyal / Core,False
13169,64,2,712.88,356.44,11,272,2,Loyal / Core,False
13170,27,1,116.00999999999999,116.00999999999999,29,147,0,Recent / Promising,False
13171,22,3,468.41,156.13666666666666,37,229,0,Recent / Promising,False
13173,4,2,353.65,176.82500000000002,41,277,0,Recent / Promising,False
13174,16,3,2813.03,937.6766666666666,227,1394,2,Loyal / Core,False
13176,46,1,492.84,492.84000000000003,66,453,0,Recent / Promising,False
13177,65,1,282.45,282.45,17,91,1,At risk / Lapsed,False
13178,26,11,5725.47,520.4972727272726,95,3570,3,Champions / VIP,False
13182,45,1,121.18,121.18,11,201,1,At risk / Lapsed,False
13183,8,9,3957.78,439.7533333333334,51,2208,3,Champions / VIP,False
13184,15,10,1700.29,170.029,137,1691,3,Champions / VIP,False
13185,268,1,71.4,71.4,1,12,1,At risk / Lapsed,False
13186,40,3,1575.89,525.2966666666667,69,820,2,Loyal / Core,False
13187,337,1,236.02,236.01999999999998,37,95,1,At risk / Lapsed,False
13188,11,1,114.60000000000001,114.60000000000001,2,25,0,Recent / Promising,False
13189,19,2,260.68,130.33999999999997,29,842,0,Recent / Promising,False
13192,95,2,911.94,455.9700000000001,57,595,2,Loyal / Core,False
13193,61,1,117.88,117.88000000000001,22,50,1,At risk / Lapsed,False
13194,136,1,60.7,60.7,3,26,1,At risk / Lapsed,False
13196,11,4,1797.78,449.445,97,1224,2,Loyal / Core,False
13198,10,6,3401.2400000000002,566.8733333333333,199,2648,3,Champions / VIP,False
13199,4,37,9802.12,264.9221621621621,47,6175,3,Champions / VIP,True
13200,19,4,870.09,217.52250000000004,42,516,2,Loyal / Core,False
13203,10,4,869.46,217.36499999999998,56,800,0,Recent / Promising,False
13207,15,2,250.26000000000002,125.13000000000001,7,130,0,Recent / Promising,False
13208,59,5,1199.42,239.88399999999996,123,768,2,Loyal / Core,False
13209,30,8,5891.61,736.45125,255,4253,3,Champions / VIP,False
13210,94,1,353.48,353.48,22,316,1,At risk / Lapsed,False
13211,10,3,1197.42,399.14000000000004,45,874,0,Recent / Promising,False
13212,20,3,788.08,262.6933333333333,128,310,0,Recent / Promising,False
13213,57,5,1520.58,304.116,82,1360,2,Loyal / Core,False
13216,268,1,333.74,333.74,5,297,1,At risk / Lapsed,False
13217,122,3,533.98,177.99333333333334,3,262,1,At risk / Lapsed,False
13218,127,1,62.63999999999999,62.64,5,88,1,At risk / Lapsed,False
13220,78,4,819.2900000000001,204.8225,18,196,2,Loyal / Core,False
13221,240,2,844.86,422.43,61,243,1,At risk / Lapsed,False
13223,200,2,163.20000000000002,81.60000000000001,5,88,1,At risk / Lapsed,False
13224,60,2,2152.95,1076.475,100,1515,2,Loyal / Core,False
13225,3,7,6463.84,923.4057142857143,23,3416,3,Champions / VIP,False
13226,273,1,108.21000000000001,108.21,16,80,1,At risk / Lapsed,False
13227,202,1,257.7,257.7,9,99,1,At risk / Lapsed,False
13228,81,1,358.0,358.0,2,200,1,At risk / Lapsed,False
13229,226,1,160.95,160.95,10,63,1,At risk / Lapsed,False
13230,4,14,2806.97,200.49785714285716,393,1665,3,Champions / VIP,False
13232,13,7,1357.0,193.85714285714286,146,776,3,Champions / VIP,False
13233,74,2,605.12,302.55999999999995,43,1004,1,At risk / Lapsed,False
13235,212,1,1031.07,1031.0700000000002,53,441,1,At risk / Lapsed,False
13236,25,2,744.85,372.425,34,416,0,Recent / Promising,False
13238,17,4,700.73,175.18249999999998,20,298,0,Recent / Promising,False
13239,262,1,329.56,329.56,21,327,1,At risk / Lapsed,False
13240,96,4,648.7,162.17499999999998,58,297,2,Loyal / Core,False
13242,112,3,270.40000000000003,90.13333333333334,12,130,1,At risk / Lapsed,False
13243,203,1,600.07,600.0700000000002,56,233,1,At risk / Lapsed,False
13244,93,1,121.74000000000001,121.74,27,38,1,At risk / Lapsed,False
13245,51,1,430.5,430.5,16,125,1,At risk / Lapsed,False
13246,18,6,1987.3,331.21666666666664,110,1602,2,Loyal / Core,False
13247,18,4,501.12,125.27999999999999,18,328,0,Recent / Promising,False
13248,125,2,465.68,232.83999999999997,25,305,1,At risk / Lapsed,False
13249,92,3,711.41,237.13666666666666,21,546,2,Loyal / Core,False
13253,157,2,1030.4,515.1999999999999,35,1572,2,Loyal / Core,False
13255,9,2,399.51,199.755,13,177,0,Recent / Promising,False
13258,12,3,698.58,232.85999999999999,28,287,0,Recent / Promising,False
13259,62,1,292.32,292.31999999999994,77,132,1,At risk / Lapsed,False
13260,61,1,557.62,557.62,8,142,1,At risk / Lapsed,False
13261,269,2,944.1,472.05,8,210,1,At risk / Lapsed,False
13262,263,1,200.29,200.29,11,125,1,At risk / Lapsed,False
13263,1,34,7428.85,218.49558823529412,448,4773,3,Champions / VIP,True
13265,53,5,2107.66,421.53200000000004,66,1752,2,Loyal / Core,False
13266,11,12,3834.2599999999998,319.5216666666667,82,4428,3,Champions / VIP,False
13267,3,19,4521.49,237.97315789473683,88,1969,3,Champions / VIP,False
